"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20"
"1" 0.0384615384615385 0.115384615384615 0 0.0384615384615385 0 0.115384615384615 0.0384615384615385 0.0384615384615385 0.0384615384615385 0.0769230769230769 0.0384615384615385 0.115384615384615 0.115384615384615 0.0769230769230769 0.0384615384615385 0.115384615384615 0.0384615384615385 0.0384615384615385 0.115384615384615 0.0769230769230769
"2" 0.0447761194029851 0.0298507462686567 0.0597014925373134 0.0298507462686567 0.0746268656716418 0.0597014925373134 0.0447761194029851 0.0597014925373134 0.0447761194029851 0.0746268656716418 0.0447761194029851 0.0597014925373134 0.0447761194029851 0.0447761194029851 0.0447761194029851 0.0298507462686567 0.0597014925373134 0.0597014925373134 0.0597014925373134 0.0447761194029851
"3" 0.0570570570570571 0.048048048048048 0.0570570570570571 0.0510510510510511 0.0540540540540541 0.039039039039039 0.0510510510510511 0.0570570570570571 0.0510510510510511 0.048048048048048 0.039039039039039 0.045045045045045 0.048048048048048 0.042042042042042 0.0600600600600601 0.0570570570570571 0.0570570570570571 0.0630630630630631 0.0630630630630631 0.0600600600600601
"4" 0.0629685157421289 0.0764617691154423 0.0614692653673163 0.0659670164917541 0.0629685157421289 0.0719640179910045 0.0644677661169415 0.0614692653673163 0.0644677661169415 0.0584707646176912 0.0644677661169415 0.0689655172413793 0.0689655172413793 0.0644677661169415 0.0749625187406297 0.0689655172413793 0.0704647676161919 0.0629685157421289 0.0569715142428786 0.0629685157421289
"5" 0.0209895052473763 0.0194902548725637 0.0179910044977511 0.0209895052473763 0.0239880059970015 0.0209895052473763 0.0209895052473763 0.0179910044977511 0.0164917541229385 0.0224887556221889 0.0224887556221889 0.0209895052473763 0.0239880059970015 0.0224887556221889 0.0209895052473763 0.0194902548725637 0.0194902548725637 0.0224887556221889 0.0179910044977511 0.0179910044977511
